userId,jokeId,rating
97,88,8.938
97,50,-0.781
97,36,-2.75
97,28,9.906
97,49,-2.812
97,35,10
97,69,-1.938
97,94,-1.75
97,47,7.188
97,97,8.094
97,48,-1.406
97,54,-3.281
97,95,9.344
97,83,-2.375
97,31,-1.375
97,61,-2.5
97,65,-2.875
97,56,-3.531
97,78,-3.625
97,81,-6.406
97,80,9.25
97,73,8.125
97,38,7.188
97,70,9.219
97,106,6.781
97,29,-9.094
97,86,-2.312
97,77,9.094
97,42,-5.75
97,46,-1.875
97,34,-6.469
97,26,-5.719
97,21,-5.844
97,63,2.062
97,55,2.812
97,84,1.438
97,82,9.406
97,90,7.094
97,99,9.469
97,23,3.719
97,98,1.125
97,71,0.031
97,39,-1.125
97,22,-2.938
97,79,5
97,45,-0.812
97,40,1.156
97,100,-2.5
97,101,-2.031
97,67,-1.312
97,25,-2.625
97,59,7.094
97,43,3.562
97,30,1.406
97,75,-0.469
97,85,3.938
97,57,2.125
97,108,-3.219
97,60,-1.594
97,24,-2.594
97,52,-2.5
97,37,5.125
97,44,-2.719
97,74,-2.938
97,41,1.25
97,33,-4.438
97,64,-4.438
97,51,-4.438
97,58,4.281
97,129,-3.906
97,118,9.094
97,120,6.031
98,5,-5.188
98,7,-8.812
98,8,-6.281
98,13,-2.25
98,15,-1.906
98,16,-3.406
98,17,-3.406
98,18,-3.312
98,19,-3.312
98,20,-3.312
98,115,-3.312
98,116,-3.312
98,117,-3.312
98,118,-3.312
98,119,-3.312
100,5,-0.875
100,7,9.906
100,8,-0.844
100,13,8.938
100,15,-0.969
100,16,-9.75
100,17,9.594
101,5,7.156
101,7,9.719
101,8,9.875
102,5,-9.031
102,7,-5.281
102,8,3.312
102,13,-1.75
102,15,3.375
102,16,1.344
102,17,2.938
102,18,2.094
102,19,1.5
102,20,1.531
102,120,2.312
102,58,-3.062
102,110,3.5
102,111,3.25
102,113,4.156
102,108,4.094
102,89,7.938
102,50,5.312
102,32,-2.781
102,36,3.719
103,5,3.031
103,7,-5.531
103,8,-6.688
103,13,4.094
103,15,-2.375
103,16,-6.375
103,17,1.375
103,18,-5.344
103,19,2.938
103,20,-6.094
103,114,3.406
103,115,-2.625
103,116,-2.656
103,117,5.188
103,118,5
103,50,4.844
103,29,4.5
103,27,-9.719
103,36,2.25
103,32,1.375
103,35,4.906
103,53,2.812
103,21,-3.625
103,72,2.25
103,49,2.688
103,65,4.344
103,89,-9.75
103,69,5.75
103,54,4.312
103,31,2.438
103,66,3.438
104,5,1.312
104,7,-2.031
104,8,2.875
104,13,6.094
104,15,1.594
104,16,1.125
104,17,3.25
104,18,1.906
104,19,5.25
104,20,0.812
104,119,7.219
104,120,2.875
104,33,6.5
104,41,7.812
104,51,3.812
104,107,6.094
104,105,6.594
104,50,5.688
104,29,8.125
104,36,6.031
104,35,6.688
104,32,3
104,27,4.438
104,89,4.656
104,21,2.156
104,62,5.562
104,66,4.844
104,68,3.719
104,53,3.562
104,49,6.562
104,69,2.062
104,54,4.094
104,72,4.875
104,76,3.625
104,81,2.75
104,40,2.75
104,93,2.5
105,5,0.219
105,7,-0.438
105,8,-1.406
105,13,-7.094
105,15,-3
105,16,-8.125
105,17,8.781
105,18,-5.875
105,19,8.438
105,20,0.438
105,52,3.062
105,57,-8.812
105,58,-0.062
105,59,4.844
105,60,-6.438
105,105,-0.375
105,50,0.5
105,36,5.812
105,29,8.438
105,27,9.719
106,5,-9.719
106,7,-9.719
106,8,-9.781
106,13,-9.719
106,15,-9.719
106,16,-9.688
106,17,3.844
106,18,1.875
106,19,1.906
106,20,-8.469
106,64,0.094
106,110,9.625
106,111,6.969
106,112,9.625
106,113,-8.219
106,89,4.906
106,50,9.781
106,76,9.656
106,62,9.375
106,32,8.25
106,27,9.438
106,68,8.25
106,72,6.75
106,66,7.219
106,53,7.844
106,49,5.688
106,36,3.5
106,127,7.656
106,128,6.438
106,102,-9.75
106,103,-9.219
106,104,8.531
106,105,-9.531
106,106,3.656
106,129,7.062
106,130,4.531
106,107,6.094
106,108,2.219
106,109,2
106,69,7.438
106,65,7.625
106,121,-0.469
106,122,5
106,54,8.781
106,88,8.281
106,35,8.625
106,93,4.938
107,5,-9.719
107,7,-9.906
107,8,4.281
107,13,1.531
107,15,-0.656
107,16,-1.5
107,17,-3.469
107,18,3.906
107,19,8.094
107,20,4.656
107,114,7
107,115,6.469
107,116,8.375
107,117,5.938
107,118,-4.844
107,89,2.562
107,62,-0.062
107,32,-5.094
107,27,5.125
108,5,-7.281
108,7,-8.812
108,8,4.938
108,13,-6.25
108,15,-6.812
108,16,-7.906
108,17,3.188
108,18,0.219
108,19,-7.094
108,20,-6.656
108,120,-6.5
108,23,-6.344
108,24,-1.125
108,30,-1.219
108,33,-3.5
109,5,9.844
109,7,9.656
109,8,-5.969
109,13,9.75
109,15,9.781
109,16,9.562
109,17,8.969
109,18,8.344
109,19,7.5
109,20,6.188
109,41,4.719
109,51,3.594
109,52,-9.438
109,55,-9
109,59,-8.25
109,50,-5.812
109,32,-4.375
109,62,-3.094
109,35,-2.688
109,36,-1.906
109,27,-1.688
109,49,-0.906
109,89,-0.344
109,29,1.312
109,53,2.812
109,68,4.062
109,69,6.75
109,66,7.562
109,54,6.281
109,21,9.469
109,72,9.875
109,91,1.375
109,48,-4.031
109,93,3.562
109,38,5.031
109,61,2.594
109,56,4.469
109,83,8.25
109,28,8.75
109,65,-5.062
109,47,9.906
109,42,7.25
109,31,4.125
109,88,4.875
109,76,7.25
109,81,7.781
109,39,7.281
109,78,8.406
109,94,7.344
109,96,9.406
109,97,5.844
109,40,0.656
109,22,0.656
109,87,4.938
109,45,7.219
109,95,8.562
109,34,8.688
109,26,9.562
109,85,4.031
109,23,9.875
109,63,9.719
109,46,9.406
109,90,9
109,92,8.812
109,73,8
109,25,7.656
109,84,7
109,80,8.031
109,82,8.625
109,98,8.5
109,99,9.469
109,77,7.875
109,100,8.625
109,101,8.844
109,30,9.5
109,70,9.375
109,86,9.25
109,60,9.438
109,43,9.438
109,79,9.344
109,75,9.344
109,64,9.281
109,67,9.594
109,71,8.906
109,37,9.156
109,33,9.312
109,57,8.125
109,24,8.781
109,74,9.062
109,44,9.125
109,102,8.125
109,103,9.438
109,104,9.781
109,105,9.938
109,106,9.844
109,107,8.562
109,108,4.375
109,109,8
109,58,8.562
109,110,8.344
109,112,9.562
109,116,8.531
109,117,9.812
109,115,9.312
109,118,9.625
109,113,9.438
109,119,8.906
109,114,8.438
109,120,7.844
109,111,9
110,5,-3.25
110,7,7.188
110,8,2.094
110,13,6.594
110,15,-9.688
110,16,6.75
110,17,7.094
110,18,6.812
110,19,7
110,20,7
110,41,6.906
110,51,7.219
110,52,9.125
111,5,-9.875
111,7,-0.094
111,8,-0.75
111,13,-9.812
111,15,-9.812
111,16,-9.844
111,17,-9.938
111,18,2.688
111,19,9.906
111,20,-9.875
111,55,9.719
111,59,-9.844
111,60,-9.875
111,63,0.812
111,64,-4.656
111,104,-9.875
111,109,9.719
111,103,9.594
111,105,9.625
111,107,9.562
111,102,9.594
111,89,9.656
111,62,9.719
111,93,9.688
111,68,9.719
111,72,9.75
111,66,9.844
111,76,0.188
111,32,9.531
111,27,9.406
111,87,-6.75
111,92,9.969
111,91,9.969
111,53,-9.844
111,96,9.969
111,88,9.938
112,5,1.406
112,7,1.562
112,8,1
112,13,-0.781
112,15,3.938
112,16,3.406
112,17,4.156
112,18,1.125
112,19,1.062
112,20,-0.156
112,70,-0.906
112,75,0.844
112,77,-1.781
112,79,-1.781
112,86,2.438
112,109,-1.531
112,103,0.906
112,108,2.156
112,106,-2.219
112,50,1.219
112,102,1.938
112,89,1.812
112,36,2.438
112,32,3.562
112,29,3.188
112,27,1.75
112,35,2.344
112,107,2.375
112,62,4.312
112,53,3.594
112,49,5
112,68,5.469
112,54,5.375
112,66,5.031
112,72,4.031
112,69,5.812
112,61,2.812
112,81,2.906
112,65,2.562
112,31,-0.812
112,21,1
112,42,1
112,48,2.156
112,93,1.406
112,91,1.594
112,76,2.875
112,88,4
112,56,3.875
112,83,-0.938
114,5,8.438
114,7,-5.594
114,8,-3.344
114,13,-3.75
114,15,2.594
114,16,-8.312
114,17,-5.469
114,18,-4.469
114,19,-2.531
114,20,-3.969
114,121,9.125
114,122,9.125
114,123,9.062
114,124,2.688
114,125,7.469
114,50,9.531
114,27,9.281
114,35,9
114,89,8.969
114,29,9.406
114,126,1.188
114,127,3.906
114,32,-0.219
114,36,2.219
114,72,1.438
114,53,-0.031
114,76,0.188
114,128,3.062
114,129,3.469
115,5,7.375
115,7,-8.469
115,8,-8.375
115,13,7.938
115,15,8
115,16,-7.5
115,17,8.469
116,5,0.438
116,7,3.219
116,8,-0.719
116,13,2.781
116,15,1.031
116,16,1.719
116,17,2.656
116,18,2.438
116,19,-1.188
116,20,1.281
116,130,2.594
116,121,2.594
116,122,-0.406
116,123,2.062
116,124,-2.781
116,109,1.812
116,103,2.469
116,108,1
116,106,1
116,50,1.625
116,125,2.719
116,126,3.281
116,102,3.281
117,5,-1.906
117,7,-9.531
117,8,1.344
117,13,4.781
117,15,6.406
117,16,5.781
117,17,8.188
117,18,4.5
117,19,6.406
117,20,7.25
117,123,-8.469
117,124,5.469
117,125,5.875
117,126,5.875
117,127,7.625
117,50,8.156
117,32,8.156
117,62,8.188
117,35,6.312
117,36,6.219
117,128,7.562
117,129,5.562
117,27,8.844
117,49,3.156
118,5,-6.688
118,7,-7.188
118,8,-8.188
118,13,-0.875
118,15,-7.031
118,16,-0.656
118,17,3.875
118,18,3.438
118,19,3.312
118,20,-4.625
118,130,0.875
118,121,-0.844
118,122,-2.781
118,123,-5.344
118,124,-3.812
118,89,3.75
118,50,1.062
118,32,5.25
118,76,-1.406
118,36,-1.344
118,125,2.688
118,126,3.188
118,27,2.656
118,35,4.594
118,62,6.312
118,93,5.406
118,72,5.656
119,5,-3.969
119,7,6.719
119,8,7.969
121,5,-4.25
121,7,-9.906
121,8,-9.812
121,13,-9.75
121,15,-9.531
121,16,-9.844
121,17,-9.75
121,18,7.875
121,19,-2.5
121,20,-8.062
121,127,9.625
121,128,9.219
121,129,8.125
121,130,-7.031
121,121,-8.969
123,5,8.938
123,7,8.844
123,8,-7.562
123,13,-3.031
123,15,-3.625
123,16,-3.594
123,17,1.719
123,18,0.25
123,19,0.031
123,20,-1.469
123,122,-5.25
123,123,-1.406
123,124,-3.188
123,125,3.125
124,5,0.438
124,7,-5.969
124,8,3.562
124,13,1.031
124,15,-0.469
124,16,-4.594
124,17,4.719
124,18,1.312
124,19,-0.156
124,20,-2.531
124,126,-3.719
124,127,-2.469
124,128,3.562
124,129,-1.344
124,130,6.688
124,105,0.969
124,50,2.531
124,36,3.281
124,29,5.719
124,27,0.875
124,121,6.625
124,122,4.156
124,35,0.219
124,32,0.25
124,89,0.219
124,72,0.25
124,53,0.312
124,123,-1.219
124,124,-4.844
124,62,-3.344
124,21,-4.125
124,49,2.688
124,54,2.031
124,65,3.094
124,125,3.094
124,90,1.969
124,69,2.125
124,68,2.031
124,61,2.719
124,76,2
124,31,3.188
124,112,2.688
124,113,2.688
124,66,2.156
124,83,2.281
124,93,2.844
124,42,2.844
124,48,2.781
124,115,2.656
124,23,2.531
124,81,2.375
124,88,3.062
124,56,3.094
124,87,2.688
124,78,2.969
124,41,2.656
124,58,2.406
124,91,2.875
124,97,4.25
124,100,0.906
124,26,0.938
124,101,0.969
124,85,1.031
124,98,1.031
124,46,1.031
124,39,3.562
124,40,3.562
124,45,3.562
124,22,3.594
124,99,3.594
124,110,3.062
124,47,3.25
124,96,2.562
124,38,2.281
124,80,2.25
124,73,2.75
124,111,2.312
124,114,2.344
124,28,1.406
124,94,2.156
124,92,2.156
124,95,2.062
124,34,-1.25
124,116,1
124,117,1.562
124,82,2.031
124,77,-1.75
124,84,1.594
124,25,3.969
124,55,3.938
124,118,2.562
124,119,2.312
124,86,1.969
124,52,1.75
124,70,1.938
124,64,1.938
124,60,1.781
124,120,5.156
124,24,0.125
124,103,-0.188
124,102,-0.188
124,106,-0.406
124,107,-0.562
124,108,-0.719
124,30,1.688
124,33,1.531
124,109,1.375
124,63,2.969
124,75,3.031
124,51,3.031
124,79,3.031
124,37,3.656
124,43,4.094
124,59,3.844
124,71,3.812
124,67,3.844
124,74,3.75
124,44,3.719
124,57,3.719
124,104,3.625
125,5,1.062
125,7,3.469
125,8,0.062
125,13,1.125
125,15,0.469
125,16,-1.312
125,17,4.469
125,18,-0.156
125,19,-3.781
125,20,-2.281
125,126,2.312
125,127,-2.781
125,128,-3.469
125,129,0.812
125,130,1.562
125,50,-1.062
125,29,1.25
125,36,1.938
125,27,1.844
125,89,1.844
125,121,-3.938
125,122,-3.156
125,35,3.469
125,32,3.281
125,21,4.375
125,53,-2.438
125,72,-2.594
125,123,2.688
125,124,2.438
125,54,-1.312
125,49,1.656
125,69,2.188
125,65,-3.344
125,31,1.719
125,125,2.25
125,90,-1.688
125,83,-3.125
125,61,-1.844
125,76,0.875
125,66,2.125
125,62,2.188
125,112,-2.812
125,113,1.094
125,68,1.125
125,93,2.031
125,81,4.469
125,100,-1.781
125,101,-1.25
125,115,-1.969
125,23,0.312
125,42,-0.406
125,88,2.094
125,56,2.062
125,48,2.469
125,40,3.281
125,41,-1.531
125,58,-1
125,26,-1.406
125,46,-0.875
125,87,-2.531
125,39,-1.625
125,78,1.938
125,98,2.219
125,85,4.062
125,45,0.594
125,33,-2.5
125,37,0.875
125,91,5.688
125,22,-0.906
125,97,1.188
125,25,-1.094
125,34,-1.094
125,43,-1.156
125,44,-1.156
125,38,1.438
125,28,3
125,47,1.375
125,96,0.688
125,84,1.812
125,51,0.406
125,52,0.75
125,73,1.906
125,92,1.5
125,82,0.25
125,95,4.062
125,94,-9.719
125,55,-2.188
125,80,2.719
125,63,2.188
125,60,4.938
125,77,0.344
125,64,-0.75
125,86,-2.656
125,99,-1.688
125,70,-2.531
125,102,-3.031
125,103,-6.25
125,104,0.469
125,105,-2.125
125,110,-1.375
125,111,-1.406
125,106,2.156
125,107,0.438
125,108,0.625
125,109,1.375
125,75,-4.438
125,114,1.375
125,116,-3.781
125,79,-0.031
126,5,-4.031
126,7,3.344
126,8,1.312
126,13,5.812
126,15,2.906
126,16,1.281
126,17,9.5
126,18,2.312
126,19,6.125
126,20,6.219
126,126,4.438
126,127,-0.75
126,128,4.156
126,129,7.719
126,130,0.406
126,107,6.031
127,5,-6.75
127,7,-6.875
127,8,-4.531
127,13,-3.094
127,15,-1.438
127,16,-7.062
127,17,-1.656
127,18,-0.375
127,19,1.375
127,20,-3.844
127,121,1.312
127,122,1.375
127,123,-9.406
127,124,-9.469
127,125,5.531
127,89,4.188
127,50,7.969
127,27,6.719
127,72,8.094
127,35,7.094
127,126,6.375
127,127,8.094
127,32,3.094
127,36,5.344
127,53,5.719
127,62,4.406
127,49,7.344
127,128,-6.062
127,29,-4
127,66,2.719
127,54,-9.5
127,76,-9.438
127,69,-6.25
127,129,3.031
127,130,0.25
127,68,-2.438
127,87,-1.219
127,91,-7.625
127,65,-4.062
127,93,-5.406
127,21,-9.531
127,42,-9.188
127,38,-8.406
127,39,-8.406
127,88,-3
127,31,-1.344
127,61,0.906
127,83,-8.469
127,56,-0.156
127,41,-5.469
127,43,-5.688
127,78,-5.156
127,81,-6.438
127,47,0.969
127,26,-5.094
127,80,-6.5
127,44,-9.688
127,45,-9.5
127,102,-9.5
127,103,-9.531
127,104,1.281
127,105,0.625
127,106,-9.438
127,51,-9.656
127,52,-9.656
129,5,-5.438
129,7,-4.906
129,8,-9.719
129,13,-9.562
129,15,-0.781
129,16,-9.844
129,17,-9.719
129,18,-9.719
129,19,-9.719
129,20,-9.719
129,128,-9.719
130,5,7.062
130,7,-8.906
130,8,-8.906
130,13,-4.594
130,15,-7.344
130,16,-2.906
130,17,-6.125
130,18,-5.594
130,19,-5.219
130,20,2.156
130,129,3.562
130,130,1.875
130,121,6.031
130,122,-5.344
130,123,2.188
130,89,7.156
130,50,-6.094
130,62,2.5
130,72,6.719
130,93,-2.688
130,127,-7.188
130,124,-4.594
130,32,-2.188
130,53,-9.531
130,36,2.312
130,27,1.656
130,68,3.938
130,125,-3.281
130,126,-2.75
130,76,5.75
130,35,-5.281
130,66,-7.25
130,69,-9.781
130,49,2.031
130,128,0.688
130,90,1.531
130,54,7.281
130,91,3.5
130,87,5.094
130,65,5.875
130,61,2.812
130,99,4.812
130,110,1.156
130,97,6.531
130,29,-8.688
130,88,-2.969
130,21,-7.938
130,78,3.906
130,116,2.719
130,117,3.781
130,95,4.344
130,92,3.719
130,83,-7.031
130,42,-8.094
130,31,3.219
130,118,1.469
130,119,-9.312
130,47,2.5
130,96,4.062
130,48,2.5
130,56,-9.344
130,34,-8.156
130,120,5.844
130,24,3.125
130,46,-9.25
130,38,1.688
130,94,9.469
130,26,-9.438
130,70,-1.344
130,30,2.344
130,33,-8.094
130,81,-4.625
130,102,1.938
130,103,1.719
130,104,-1.812
131,5,-7.094
131,7,-2.438
131,8,1.469
131,13,-5.625
131,15,-5.656
131,16,-8.656
131,17,-8.875
131,18,-8.781
131,19,-8.469
131,20,-8.75
131,124,0.312
131,125,-4.312
131,126,-5.219
131,127,-6.188
131,128,-5.812
131,108,-1.875
131,106,-3.719
131,104,-5.656
131,109,-4.781
131,107,4.25
131,129,-2.688
131,130,-4.25
132,5,-9.281
132,7,-4.594
132,8,-8.344
132,13,0
132,15,-7.094
132,16,2.031
132,17,1.531
132,18,-2.094
132,19,-4.281
132,20,0.406
132,121,0.438
132,122,3.812
132,123,9.938
132,129,8.719
132,130,2
132,89,9.906
132,50,7.375
132,27,5.812
132,72,7.156
132,35,7.906
132,124,-1.531
132,125,-1.25
132,32,3.312
132,36,7.719
132,53,4.844
132,62,7.125
132,49,4.188
132,126,5
132,127,8.594
132,29,8.812
132,66,0.188
132,54,6.656
132,76,3.531
132,69,3.156
132,128,5.656
132,37,-1.969
132,68,4.188
132,87,6.5
132,91,9.938
132,65,6.75
132,93,2.344
132,43,1.281
132,44,-6.438
132,21,-7.062
132,42,5.375
132,88,6.781
132,31,3.062
132,61,-4.688
132,51,-1.844
132,52,-6.5
132,83,2.688
132,56,5.219
132,78,-3.125
132,81,3.875
132,47,-1.719
132,57,-1.438
132,58,-3.75
132,26,5.062
132,80,1.531
132,102,2.906
132,103,2.906
132,104,3.594
132,64,2.062
132,67,1.375
132,105,5.656
132,106,3.5
132,107,-3.031
132,108,3.281
132,109,4.188
132,71,2.812
132,74,-5.344
132,48,8.906
132,34,1.969
132,46,6.188
132,96,9.219
132,73,-0.688
132,75,-0.906
132,79,0
132,97,9.75
132,28,5.812
132,70,3.312
132,92,4.875
132,94,7.188
132,85,-3.094
132,86,3.281
132,39,2.75
132,38,2.125
132,45,2.344
132,95,1.812
132,22,-3.094
132,90,-1.406
132,98,2.688
132,77,2.625
132,100,2.062
132,101,-8.281
132,55,-5.25
132,25,1.281
132,99,1.875
132,110,1.125
132,82,4.906
132,84,-3.938
132,40,-3.938
132,23,-3.969
132,63,-1.875
132,111,4.25
132,112,2.781
132,30,-4.156
132,59,-5.594
132,60,-5.906
132,41,-4.312
132,33,-7.531
132,113,-7
132,114,8.719
132,24,-5.656
132,120,4
132,117,0.906
132,116,-8.406
132,119,9.031
132,115,6.156
132,118,0.594
133,5,0.438
133,7,-0.969
133,8,-0.938
133,13,-4.375
133,15,7.281
133,16,-8.719
133,17,8.562
133,18,5.062
133,19,6.125
133,20,-5.781
133,121,7.219
133,122,5.781
133,123,-0.906
133,129,7.594
133,130,8.406
133,106,2.5
133,105,7.781
133,109,5.125
133,50,6.812
133,29,6.938
133,124,-7.719
133,125,3.906
133,104,5.844
133,103,4.969
133,36,5.5
133,102,6.812
133,27,6.688
133,126,6.688
133,127,6.812
133,53,6.812
133,32,6.844
133,35,7.625
134,5,-9.625
134,7,-9.594
134,8,-9.531
134,13,-9.812
134,15,-9.594
134,16,-9.656
134,17,-9.781
134,18,-9.781
134,19,-9.688
134,20,-9.688
134,121,-9.688
134,122,-9.688
134,123,-9.688
134,128,-9.688
134,129,-9.688
135,5,-9.906
135,7,-3.344
135,8,7.344
135,13,-7.594
135,15,-8.469
135,16,-3.375
135,17,-6.406
135,18,8.188
135,19,-8.219
135,20,-7.094
135,130,-8.562
135,121,-8.281
135,122,-2.969
135,123,-8.406
135,124,2.125
135,89,-1.25
135,50,2.906
135,27,-2.5
135,72,0.656
135,35,-7.688
135,125,-7.062
135,126,-2.562
135,32,3.812
135,36,-4.562
135,53,-4.75
135,62,-0.125
135,49,-2.188
135,127,-0.375
135,128,-7.531
135,29,-7.781
135,66,-7.906
135,54,5.188
135,76,-8.812
135,69,-7.312
135,129,-5.594
135,37,-8.281
135,68,-7.344
135,87,-6.562
135,91,-6.812
135,65,-9.781
135,93,-0.25
135,43,-2.719
135,44,-0.469
135,21,2.281
135,42,-6.281
135,88,-3.031
135,31,-9.438
135,61,-3.312
135,51,-8.219
135,52,-7.75
135,83,-3.125
135,56,0.219
135,78,0.531
135,81,0.125
135,47,-0.312
135,57,-5.812
135,58,-6.719
135,26,-6.125
135,80,-7.594
135,102,-8.125
135,103,-0.062
135,104,0.812
135,64,3.188
135,67,-4.344
136,5,-8.625
136,7,-8.25
136,8,9.062
136,13,-9.875
136,15,9.625
136,16,-2.188
136,17,-1.75
136,18,-1.719
136,19,3.625
136,20,4.594
136,130,4.594
136,121,4.594
136,122,4.594
136,123,4.594
136,124,4.594
137,5,7.406
137,7,9.906
137,8,9.469
138,5,0.281
138,7,1.375
138,8,0.281
138,13,-5.438
138,15,4.75
138,16,1.312
138,17,4.406
138,18,-2.062
138,19,3.5
138,20,-1.781
138,125,-1.406
138,126,2.906
138,127,4.844
138,128,-6.312
138,129,-0.281
139,5,-0.281
139,7,2.594
139,8,-2.406
139,13,-6.812
139,15,-1.844
139,16,-8.25
139,17,6.094
139,18,0.094
139,19,1.312
139,20,2.625
139,130,-4.562
139,121,3.375
139,122,-2.438
139,123,3.094
139,124,-7.219
139,105,3.594
139,50,7.031
139,89,9.625
139,29,-0.312
139,36,6
139,125,-0.094
139,126,7.406
139,27,4.781
139,32,7.125
139,72,7.312
139,35,8.594
139,49,8.812
139,127,9.625
139,128,0.125
139,83,0
139,53,6.844
139,54,0.25
139,62,7.156
139,21,0.531
139,129,4.312
139,71,-7.5
139,69,7.438
139,81,-0.5
139,66,4.625
139,65,0.438
139,93,-0.75
139,74,0.125
139,75,0.125
139,76,0.094
139,68,-1.312
139,119,-0.344
139,132,-1.188
139,145,-5.312
139,112,0.094
139,97,1
139,103,0.375
139,110,2.594
139,134,1.062
139,148,1.875
139,87,2.156
139,26,0.188
139,117,-1.375
139,113,1.438
139,115,1.719
139,104,2.156
139,149,2.344
139,63,2.812
139,111,3.125
139,107,-1.938
139,90,-4.844
139,101,-3.312
139,142,1.156
139,34,-5.25
139,114,-0.25
139,147,-0.125
139,138,1.125
139,137,0.312
139,141,-4.969
140,5,-7.5
140,7,-7.375
140,8,-5.562
140,13,-5.812
140,15,-6.75
140,16,-6.375
140,17,-6.844
140,18,-6.594
140,19,-6.844
140,20,-6.781
140,130,-2.375
140,121,-3.094
140,122,-6.281
140,123,-6.469
140,124,-6.625
140,108,4
140,107,2.094
140,102,3.438
140,103,-2.125
140,76,8.25
140,125,-7.781
140,126,-5.062
140,50,-4.562
140,104,-0.594
140,89,3.75
140,32,-4.188
140,83,-6.594
140,127,-5.406
141,5,-5.156
141,7,-6.531
141,8,-6.75
141,13,-9.781
142,5,1.062
142,7,-5.531
142,8,-5.375
142,13,2.469
142,15,-5.844
142,16,-7.188
142,17,0.656
142,18,-2.5
142,19,2
142,20,1.25
142,128,3.906
142,129,5.594
142,130,4.656
142,121,4.625
142,122,4.625
142,50,4.438
142,27,4.438
142,35,4.75
142,89,5.344
143,5,-3.562
143,7,-9.531
143,8,4.906
143,13,4.156
143,15,8.312
143,16,4.875
143,17,-1.688
143,18,-4.469
143,19,3.75
143,20,-6.25
143,123,-6.094
143,124,-9.844
143,125,4.625
143,126,4.906
143,127,9.844
143,105,9.719
143,50,9.656
143,89,6.438
143,29,7.594
143,36,7.625
143,128,0.031
143,129,4.719
143,27,6.969
143,32,7.906
143,72,8.031
143,35,7.969
143,49,9.344
143,130,9.438
143,121,9.781
143,83,1.562
143,53,9.438
143,54,6.219
143,62,9.562
143,21,9.188
143,122,9.375
143,79,-8.938
143,69,9.344
143,81,4.406
143,66,9.5
143,65,4.5
143,93,4.031
143,85,-8.031
143,86,-5.844
143,76,8.281
143,68,4.5
143,31,4.25
143,88,-8.344
143,61,1.656
143,90,-9.438
143,98,-0.25
143,91,5.125
143,42,8.781
143,48,5.969
143,56,3.594
143,78,3.219
143,99,2.875
143,110,9.438
143,87,-9.156
143,40,-9.406
143,96,1.562
143,100,1.5
143,101,0.125
143,111,2.562
143,112,3.219
143,47,3.406
143,38,4.156
143,97,0.281
143,46,8.875
143,26,8.25
143,113,3.5
143,114,3.594
143,73,1.656
143,45,2.844
143,92,-0.688
143,39,0.25
143,28,0.688
143,115,3.812
143,116,-0.375
143,95,1.156
143,80,0.281
143,22,2.688
143,94,0.406
143,82,0.125
143,117,0.25
143,118,2.312
143,34,8.844
143,25,6.688
144,5,-3.062
144,7,1.406
144,8,-1.531
144,13,-1.781
144,15,-5.281
144,16,-5.594
144,17,-5.062
144,18,-4.719
144,19,0.719
144,20,4.625
144,123,2.562
144,124,5.812
144,125,4.5
144,126,2.938
144,127,6.031
144,89,1
144,50,0.781
144,32,0.781
144,35,-0.594
144,62,-0.625
144,128,-0.688
144,129,-0.688
144,27,6
144,36,-1.531
144,29,-1.938
144,68,-2.5
144,66,-2.25
144,130,5.594
144,121,3.312
144,49,2.688
144,53,2.375
144,93,2.188
144,54,2.188
144,76,2.156
144,122,2.375
144,119,1.625
144,69,1.625
144,65,1.594
145,5,8.75
145,7,-9.812
145,8,1.219
145,13,0.562
145,15,-9.438
145,16,2.875
145,17,9.344
146,5,3.938
146,7,4.062
146,8,8.156
146,13,-5.562
146,15,6.281
146,16,6.812
146,17,-5.562
146,18,6.438
146,19,7.406
146,20,-4.875
146,123,4.625
146,124,-6.344
146,125,3.469
146,126,4.719
146,127,-3.906
146,62,0.312
146,89,-3.125
146,32,1.406
146,50,8.219
146,72,6.5
146,128,-3.594
146,129,6.125
146,35,9.688
146,93,4.469
146,36,-3.875
146,66,4.156
146,78,0.156
146,130,-5.938
146,121,-5.125
146,53,8
146,68,7.312
146,69,6.062
146,27,6.594
146,96,6.812
146,122,5.688
146,120,-5.844
146,28,4.625
146,91,4.781
146,76,7.031
146,49,-6.719
146,94,5.844
146,23,5
146,24,-5.875
147,5,-4.594
147,7,1.75
147,8,2.125
147,13,3.625
147,15,2.719
147,16,-6.781
147,17,1.219
147,18,0.781
147,19,0.562
147,20,-2.969
147,123,-5.656
147,124,-3.875
147,125,3.469
147,126,5.312
147,127,-5.625
147,50,1.469
147,29,3.438
147,27,1
147,36,-7.125
147,32,-6.812
147,35,-7
147,21,-6.188
147,53,6.344
147,128,-6.969
147,129,-0.031
147,49,7.125
147,31,-7.406
147,54,5.469
147,72,3.844
147,83,-5.656
147,130,6.562
147,121,4.656
147,89,9.406
147,69,-7.75
147,65,8.938
147,66,-5.312
147,81,-9.281
147,122,-4.406
147,30,-8.438
147,42,7.188
147,62,9
147,61,-9.719
147,48,6.469
147,93,-6.781
147,33,-4.719
147,37,8.594
147,46,0.281
147,100,-0.781
147,101,0.781
147,68,3.094
147,87,5.344
147,41,6.531
147,43,-5.906
147,56,4.312
147,40,1.562
147,88,1.031
147,76,9.5
147,91,-9.406
147,44,-9.062
147,51,-9.062
147,39,-9.062
147,85,-9.062
147,26,-9.062
